subjectTimestamp,localDateAndTime,participantPrivateID,taskName,bonusPayment,carriesInfo,carriesInfoText,predictedreward,predictedrewardText,age,gender
05/09/2023 12:39:37,05/09/2023 13:39:37,9326863,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.94,Yes,The tone told me that there was a higher chance of earning more points.,Yes; Rare sequences predicted a higher chance of winning,,20,Male
05/09/2023 12:40:04,05/09/2023 13:40:04,9326946,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.33,No,,No; There is no relationship between the tone sequences and the chance of winning.,,24,Female
05/09/2023 12:38:25,05/09/2023 13:38:24,9326846,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.29,No,,No; There is no relationship between the tone sequences and the chance of winning.,,36,Female
05/09/2023 12:45:55,05/09/2023 13:45:55,9326858,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.09,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Male
05/09/2023 12:39:08,05/09/2023 08:39:08,9326908,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.7,Yes,"In my opinion, it seems as if the ""high risk, high reward"" point wagers were attributed to the rare tones, and the relatively safe wagers were tied to the more common tones.",No; There is no relationship between the tone sequences and the chance of winning.,,28,Male
05/09/2023 12:38:04,05/09/2023 13:37:58,9326843,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.1,No,,No; There is no relationship between the tone sequences and the chance of winning.,,25,Male
05/09/2023 12:38:10,05/09/2023 08:38:10,9326826,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.89,No,,No; There is no relationship between the tone sequences and the chance of winning.,,29,Male
05/09/2023 12:42:50,05/09/2023 13:42:50,9326942,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.31,No,,No; There is no relationship between the tone sequences and the chance of winning.,,62,Female
05/09/2023 12:40:23,05/09/2023 13:40:23,9326884,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.58,No,,No; There is no relationship between the tone sequences and the chance of winning.,,27,Female
05/09/2023 12:38:02,05/09/2023 13:38:02,9326830,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.69,No,,No; There is no relationship between the tone sequences and the chance of winning.,,27,Male
05/09/2023 12:40:12,05/09/2023 13:40:12,9326872,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.33,No,,No; There is no relationship between the tone sequences and the chance of winning.,,58,Female
05/09/2023 12:38:17,05/09/2023 13:38:17,9326862,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.42,No,,No; There is no relationship between the tone sequences and the chance of winning.,,43,Male
05/09/2023 12:38:10,05/09/2023 13:38:08,9326849,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.02,Yes,"I think if it is common, its better to take the least risky option",Yes; Rare sequences predicted a higher chance of winning,,21,Female
05/09/2023 12:40:12,05/09/2023 13:40:14,9326852,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.62,No,,No; There is no relationship between the tone sequences and the chance of winning.,,40,Female
05/09/2023 12:42:36,05/09/2023 13:42:28,9326985,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.21,No,,Yes; Common sequences predicted a higher chance of winning,,21,Female
05/09/2023 12:48:21,05/09/2023 13:48:21,9327091,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.78,No,,Yes; Common sequences predicted a higher chance of winning,,35,Male
05/09/2023 12:38:32,05/09/2023 13:38:32,9326865,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.25,No,,No; There is no relationship between the tone sequences and the chance of winning.,,57,Male
05/09/2023 12:38:47,05/09/2023 13:38:32,9326864,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.85,No,,No; There is no relationship between the tone sequences and the chance of winning.,,39,Male
05/09/2023 12:40:21,05/09/2023 13:40:20,9326876,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.99,Yes,Most of the common ones were followed by a postive outcome on the gamble part if you took it - not all but most,Yes; Common sequences predicted a higher chance of winning,,58,Male
05/09/2023 12:42:40,05/09/2023 13:42:39,9326853,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.75,Yes,"Actually, although I answered yes to the question, I think the answer is actually no.  Whether the amounts were positive or negative for the risky option seemed to have a greater impact on which choice to make.",No; There is no relationship between the tone sequences and the chance of winning.,,55,Female
05/09/2023 12:39:02,05/09/2023 13:39:02,9326867,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.49,No,,Yes; Common sequences predicted a higher chance of winning,,64,Male
05/09/2023 12:39:42,05/09/2023 13:39:39,9326919,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.3,No,,No; There is no relationship between the tone sequences and the chance of winning.,,26,Male
05/09/2023 12:39:12,05/09/2023 13:39:12,9326854,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.4,No,,No; There is no relationship between the tone sequences and the chance of winning.,,46,Male
05/09/2023 12:40:51,05/09/2023 13:42:51,9326926,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.89,Yes,"I think there was a pattern to the sequences and tones, but every time I thought i had figiured out the pattern of common and rare tones, I got the next few wrong (I think).  So I'm now unsure whether there was a pattern or not, and then asked myself why I assumed there must be a pattern to the different tones.",Yes; Common sequences predicted a higher chance of winning,,52,Male
05/09/2023 12:39:54,05/09/2023 13:39:53,9326873,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.39,No,,No; There is no relationship between the tone sequences and the chance of winning.,,37,Male
05/09/2023 12:50:50,05/09/2023 13:50:47,9326903,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.7,Yes,I dont think the tone pattern matched the best course of action during the game.,No; There is no relationship between the tone sequences and the chance of winning.,,35,Male
05/09/2023 12:42:21,05/09/2023 13:42:14,9326909,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.29,No,,No; There is no relationship between the tone sequences and the chance of winning.,,43,Male
05/09/2023 12:51:21,05/09/2023 13:51:21,9326889,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.9,No,,No; There is no relationship between the tone sequences and the chance of winning.,,36,Male
05/09/2023 12:50:50,05/09/2023 13:50:50,9327019,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.48,No,,No; There is no relationship between the tone sequences and the chance of winning.,,50,Female
05/09/2023 12:42:42,05/09/2023 13:42:25,9326977,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.65,No,,No; There is no relationship between the tone sequences and the chance of winning.,,54,Female
05/09/2023 12:40:07,05/09/2023 13:40:07,9326957,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.44,No,,No; There is no relationship between the tone sequences and the chance of winning.,,54,Male
05/09/2023 12:40:12,05/09/2023 13:40:12,9326929,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0,No,,No; There is no relationship between the tone sequences and the chance of winning.,,21,Female
05/09/2023 12:38:14,05/09/2023 13:38:15,9326875,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.6,No,,No; There is no relationship between the tone sequences and the chance of winning.,,25,Male
05/09/2023 12:39:53,05/09/2023 13:40:23,9326896,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.28,No,,No; There is no relationship between the tone sequences and the chance of winning.,,26,Female
05/09/2023 12:40:15,05/09/2023 13:40:15,9326882,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.52,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Female
05/09/2023 12:39:35,05/09/2023 13:39:35,9326895,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.14,No,,No; There is no relationship between the tone sequences and the chance of winning.,,25,Male
05/09/2023 12:41:40,05/09/2023 13:41:41,9326980,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.62,No,,No; There is no relationship between the tone sequences and the chance of winning.,,32,Male
05/09/2023 12:42:03,05/09/2023 13:42:03,9326975,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.34,No,,No; There is no relationship between the tone sequences and the chance of winning.,,63,Male
05/09/2023 12:43:13,05/09/2023 13:43:13,9327010,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.12,Yes,"After a while I think the higher rare tone indicated a gamble would likley win, whereas the lower rare tone would indicate it would lose.",Yes; Rare sequences predicted a higher chance of winning,,42,Male
05/09/2023 12:40:02,05/09/2023 08:39:57,9326894,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.69,Yes,I felt like when the rare sequence occurred the greater chance of lost/gain happened.,Yes; Rare sequences predicted a higher chance of winning,,27,Female
05/09/2023 12:39:36,05/09/2023 13:39:36,9326914,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.74,No,,No; There is no relationship between the tone sequences and the chance of winning.,,37,Female
05/09/2023 12:43:42,05/09/2023 13:43:41,9326904,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.73,No,,Yes; Common sequences predicted a higher chance of winning,,44,Female
05/09/2023 12:41:27,05/09/2023 13:41:27,9326995,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.82,Yes,I think some of the tones indicated if taking the either/or option would be successful,Yes; Rare sequences predicted a higher chance of winning,,65,Male
05/09/2023 12:44:04,05/09/2023 13:44:04,9326950,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.69,No,,No; There is no relationship between the tone sequences and the chance of winning.,,22,Male
05/09/2023 12:39:15,05/09/2023 13:39:15,9326900,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.39,No,,No; There is no relationship between the tone sequences and the chance of winning.,,32,Male
05/09/2023 12:39:10,05/09/2023 06:39:09,9326907,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.95,No,,No; There is no relationship between the tone sequences and the chance of winning.,,47,Male
05/09/2023 12:41:15,05/09/2023 13:41:15,9326923,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.03,No,,No; There is no relationship between the tone sequences and the chance of winning.,,22,Female
05/09/2023 12:39:57,05/09/2023 13:40:21,9326897,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.01,No,,No; There is no relationship between the tone sequences and the chance of winning.,,33,Female
05/09/2023 12:41:55,05/09/2023 13:41:55,9327001,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.5,Yes,I think the rare option was often negative,Yes; Common sequences predicted a higher chance of winning,,31,Male
05/09/2023 12:41:17,05/09/2023 13:41:19,9326918,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.76,No,,No; There is no relationship between the tone sequences and the chance of winning.,,42,Male
05/09/2023 12:39:30,05/09/2023 13:39:30,9326911,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.04,No,,No; There is no relationship between the tone sequences and the chance of winning.,,21,Male
05/09/2023 12:39:30,05/09/2023 13:39:30,9326928,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.71,No,,No; There is no relationship between the tone sequences and the chance of winning.,,44,Male
05/09/2023 12:40:38,05/09/2023 13:40:36,9326984,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.35,No,,No; There is no relationship between the tone sequences and the chance of winning.,,33,Male
05/09/2023 12:39:50,05/09/2023 13:39:53,9326933,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.76,No,,No; There is no relationship between the tone sequences and the chance of winning.,,21,Female
05/09/2023 12:41:15,05/09/2023 13:41:15,9326948,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.42,Yes,"High pitch, more likely to get positive outcome. ",Yes; Rare sequences predicted a higher chance of winning,,31,Male
05/09/2023 12:40:18,05/09/2023 13:40:18,9326915,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1,No,,No; There is no relationship between the tone sequences and the chance of winning.,,35,Male
05/09/2023 12:41:42,05/09/2023 13:41:42,9327008,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.1,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Female
05/09/2023 12:41:58,05/09/2023 13:41:56,9326951,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.29,No,,No; There is no relationship between the tone sequences and the chance of winning.,,42,Female
05/09/2023 12:41:31,05/09/2023 13:41:31,9326931,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.47,Yes,Not all of the time but I was sure that a rare low tone gave slightly better points than some.,Yes; Rare sequences predicted a higher chance of winning,,38,Female
05/09/2023 12:40:42,05/09/2023 13:40:41,9326939,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.15,No,,No; There is no relationship between the tone sequences and the chance of winning.,,32,Female
05/09/2023 12:41:01,05/09/2023 13:41:00,9326940,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.72,No,,No; There is no relationship between the tone sequences and the chance of winning.,,40,Male
05/09/2023 12:40:45,05/09/2023 13:40:45,9326958,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.85,No,,No; There is no relationship between the tone sequences and the chance of winning.,,46,Male
05/09/2023 12:40:22,05/09/2023 13:40:22,9326949,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.31,No,,No; There is no relationship between the tone sequences and the chance of winning.,,54,Male
05/09/2023 12:40:14,05/09/2023 13:40:14,9326956,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.71,No,,No; There is no relationship between the tone sequences and the chance of winning.,,25,Female
05/09/2023 12:40:58,05/09/2023 13:40:57,9326976,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.43,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Male
05/09/2023 12:41:54,05/09/2023 13:41:48,9327021,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.53,No,,No; There is no relationship between the tone sequences and the chance of winning.,,26,Female
05/09/2023 12:40:19,05/09/2023 13:40:19,9326964,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.46,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Female
05/09/2023 12:43:55,05/09/2023 13:43:53,9327048,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.68,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Female
05/09/2023 12:40:21,05/09/2023 13:40:21,9326965,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.94,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Female
05/09/2023 12:41:15,05/09/2023 13:41:07,9326972,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.97,No,,No; There is no relationship between the tone sequences and the chance of winning.,,49,Female
05/09/2023 12:40:57,05/09/2023 13:40:57,9326959,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.01,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Female
05/09/2023 12:41:31,05/09/2023 13:41:30,9326966,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.85,No,,No; There is no relationship between the tone sequences and the chance of winning.,,58,Female
05/09/2023 12:40:40,05/09/2023 13:40:40,9326962,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.27,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Female
05/09/2023 12:41:10,05/09/2023 13:41:10,9326974,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.39,No,,No; There is no relationship between the tone sequences and the chance of winning.,,24,Female
05/09/2023 12:43:15,05/09/2023 13:43:39,9326989,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.25,No,,No; There is no relationship between the tone sequences and the chance of winning.,,53,Female
05/09/2023 12:50:05,05/09/2023 13:50:05,9326987,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.03,No,,No; There is no relationship between the tone sequences and the chance of winning.,,48,Female
05/09/2023 12:43:48,05/09/2023 13:44:00,9327036,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.54,No,,No; There is no relationship between the tone sequences and the chance of winning.,,26,Male
05/09/2023 12:42:05,05/09/2023 13:42:05,9326986,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.15,Yes,I think the common tones helped me choose which outcome to go with.,Yes; Common sequences predicted a higher chance of winning,,32,Male
05/09/2023 12:43:20,05/09/2023 13:43:19,9327017,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0,No,,No; There is no relationship between the tone sequences and the chance of winning.,,40,Female
05/09/2023 12:42:16,05/09/2023 13:42:16,9327002,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.95,No,,No; There is no relationship between the tone sequences and the chance of winning.,,37,Male
05/09/2023 12:42:27,05/09/2023 13:42:27,9326994,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.27,No,,No; There is no relationship between the tone sequences and the chance of winning.,,32,Male
05/09/2023 12:41:55,05/09/2023 13:41:55,9326992,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.89,No,,No; There is no relationship between the tone sequences and the chance of winning.,,32,Female
05/09/2023 12:41:48,05/09/2023 13:41:49,9326997,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.61,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Female
05/09/2023 12:42:23,05/09/2023 13:42:25,9326998,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.99,No,,No; There is no relationship between the tone sequences and the chance of winning.,,25,Female
05/09/2023 12:50:17,05/09/2023 13:50:17,9327003,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.37,No,,No; There is no relationship between the tone sequences and the chance of winning.,,59,Female
05/09/2023 12:46:21,05/09/2023 08:46:20,9327074,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.22,No,,No; There is no relationship between the tone sequences and the chance of winning.,,42,Female
05/09/2023 12:43:46,05/09/2023 13:43:46,9327042,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.47,Yes,I dont know,No; There is no relationship between the tone sequences and the chance of winning.,,31,Female
05/09/2023 12:42:11,05/09/2023 13:42:11,9327015,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.31,No,,No; There is no relationship between the tone sequences and the chance of winning.,,48,Female
05/09/2023 12:42:02,05/09/2023 13:42:02,9327014,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.02,Yes,I have a feeling that the tone will have sub consiously triggered something in my brain.,Other (please describe),"I'm unsure. It felt very random.
E.g. you could have set the test to common has a higher change of winning but then in others to win played the uncommon sound.",31,Female
05/09/2023 12:48:25,05/09/2023 13:48:26,9327059,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.29,Yes,"i thought the tones were telling me to chose left or right. The most common tone i took to indicate right, the other two i took to indicate left. i thought the tone that went up at the end indicated a payout of the upper amount, and the tone that varied down indicated the lower amount although in practice i observed that this was not always true.",Other (please describe),as described on the previous page although now i see it differently. i think if i did the experiment gain i would try a different tactic. i see that i was at fault in thinking that the up tone indicated the higher amount on the left and the down tone indicated the lower amount,50,Female
05/09/2023 12:42:26,05/09/2023 13:42:26,9327034,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.1,No,,No; There is no relationship between the tone sequences and the chance of winning.,,29,Female
05/09/2023 12:42:01,05/09/2023 13:42:01,9327024,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.27,No,,No; There is no relationship between the tone sequences and the chance of winning.,,48,Male
05/09/2023 12:44:00,05/09/2023 13:44:00,9327031,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.3,Yes,"I felt like the sequences made a difference to the outcome, however they often changed. The first rare sequence (with the high note) would often give me the highest paying outcome, but this later changed",Other (please describe),the correlation between the sequences and the higher paying outcomes changed throughout the game,27,Male
05/09/2023 12:44:53,05/09/2023 12:44:53,9327045,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.4,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Female
05/09/2023 12:48:20,05/09/2023 13:48:19,9327086,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.45,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Female
05/09/2023 12:42:49,05/09/2023 13:42:48,9327035,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.97,Yes,"I thought that the rare notes gave the worst outcome when choosing B, but it did appear to change at one point, so I am not sure I picked up the pattern totally correctly",Yes; Rare sequences predicted a higher chance of winning,,59,Female
05/09/2023 12:44:36,05/09/2023 13:44:33,9327052,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.82,No,,No; There is no relationship between the tone sequences and the chance of winning.,,35,Female
05/09/2023 12:44:08,05/09/2023 13:44:06,9327050,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.58,No,,No; There is no relationship between the tone sequences and the chance of winning.,,33,Female
05/09/2023 12:46:57,05/09/2023 13:51:44,9327089,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.52,No,,No; There is no relationship between the tone sequences and the chance of winning.,,27,Female
05/09/2023 12:44:56,05/09/2023 05:50:52,9327049,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.34,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Male
05/09/2023 12:48:20,05/09/2023 13:48:20,9327084,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.31,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Female
